Id,Prediction
260,4091611.5211614226
261,4499037.961015161
262,4743989.886178923
263,3986154.1223969115
264,3602243.732638337
265,6337052.582304972
266,4182396.1037756745
267,5575346.22288063
268,4516215.398390755
269,4225320.947620004
270,4166364.9265536936
271,4018655.1343598505
272,4428497.416482721
273,4182732.381539019
274,4316290.257114247
275,5354790.425031723
276,5016645.520357025
277,4334686.736750942
278,4515509.209223027
279,4254309.910072136
280,4716598.028838012
281,4505155.228126003
282,3896647.137000239
283,4424220.687189725
284,4473889.090092088
285,3687037.81598958
286,4650534.291746205
287,4236544.601900926
288,4448782.8482461665
289,4179363.613789134
290,4441999.400597889
291,4372126.661076607
292,4212709.32483997
293,4312817.201703548
294,4139777.5981834736
295,4437278.731887098
296,6030168.781139013
297,4634485.538800866
298,4836859.461695265
299,4524183.529291656
300,4353515.052002552
301,4309332.19776502
302,5475314.784274988
303,4885790.114396775
304,4303607.786991468
305,4963884.749324731
306,3994516.489584739
307,4883971.772611689
308,3426276.1183104604
309,4555453.196100594
310,4371841.9885171475
311,3703674.7616193444
312,4080185.2413788303
313,4192897.496516967
314,4212987.721181801
315,4337806.406394789
316,4019812.835683572
317,4287162.441851041
318,4741515.227495461
319,4358420.888915725
320,4260393.043868159
321,4038699.14265028
322,4207841.598234521
323,4427097.589362398
324,4298378.064782334
325,4628576.820269527
326,5505420.08709189
327,4393338.233361971
328,4113032.514284671
329,4601148.080192525
330,4215107.719035789
331,5028741.106406295
332,4765925.198076869
333,5285069.352036004
334,4810742.742893968
335,4161075.036207788
336,3586352.828248953
337,4307021.569071926
338,4560334.95464567
339,4177130.796989851
340,4549871.280650471
341,4137387.8121323944
342,4452009.707030882
343,4469547.245019203
344,4803480.318916784
345,4020769.9101110944
346,4246432.191595817
347,4830814.852777663
348,4113663.0855536317
349,4602495.343554506
350,4192676.659234723
351,4567039.577869966
352,6346762.975896381
353,4340700.981086024
354,4100549.3646949036
355,4325516.904679741
356,4773237.030769841
357,4508264.553934268
358,4476254.537047017
359,5095636.04260211
360,4198938.14765644
361,4404639.634740414
362,3956523.3429587577
363,4293425.467483748
364,4734841.111873882
365,4172435.026791278
366,3985698.807703122
367,4131481.297326987
368,4076707.6393950013
369,4554221.558034485
370,4258827.768630771
371,4398865.529837195
372,4722654.391768976
373,4718277.548344527
374,4139502.9326789207
375,4387701.966356938
376,4184204.78527972
377,4649867.422955367
378,4573388.527838994
379,4214300.997266516
380,4551656.574076315
381,4055469.6724536987
382,3910811.2388673816
383,4359473.483760061
384,4267173.847399601
385,5078272.975616718
386,4267302.867844068
387,4626988.806776508
388,4515460.386467851
389,4194056.2053656853
390,4634681.315275008
391,4398650.44823567
392,4047416.5928082857
393,5074340.885607086
394,4503092.89521665
395,4085939.574024925
396,5256555.69351286
397,4519809.458686753
398,5195680.034471963
399,4504015.894420282
400,4081239.1217698585
401,4185246.878701667
402,4351447.063137625
403,5027523.108139112
404,3828975.5127761797
405,4281126.110536079
406,4565100.441981461
407,4147749.906757325
408,3581549.6056594523
409,3762901.7398904413
410,3991539.520280854
411,4187741.3806135138
412,4446825.584323528
413,5216032.247092106
414,4421599.5993932225
415,4529129.015242211
416,4519614.561980794
417,3596386.8365266533
418,4255829.636864954
419,4343271.985993071
420,4319450.590939042
421,4527708.913515771
422,4502544.295837922
423,3661884.652084039
424,4222192.827998004
425,4474574.989376131
426,4333109.344141575
427,4183851.7218821957
428,4271548.838754272
429,4168539.6438611373
430,3989137.5774540245
431,4479862.232600616
432,3971076.304047362
433,4182652.5982518564
434,4156084.348548841
435,4286783.039029766
436,4288717.446270047
437,3520339.6106028864
438,4004333.3828043523
439,4646028.217346754
440,4352004.999930331
441,4536602.314585868
442,4718796.232302562
443,4620029.870389331
444,4396225.193014763
445,4448250.55677592
446,5211496.32771728
447,4134870.283002427
448,4515822.448062888
449,4888006.630029971
450,4248210.557827569
451,4247451.759397929
452,4384310.807074258
453,4515409.006909904
454,4602443.351500668
455,4354891.283644883
456,4212893.212759317
457,4276987.743778848
458,4201729.227782528
459,3453182.180787761
460,4533629.114102492
461,4502862.994270407
462,5370573.090279406
463,4204131.286720107
464,4385761.888862004
465,4177294.060055385
466,4964604.32274661
467,4018525.6417727135
468,4570003.955090709
469,4806278.297567879
470,4692070.35147121
471,4500995.726714646
472,4035439.1378369774
473,4539691.052378888
474,4557158.687005037
475,3965732.3399370178
476,3643064.840116783
477,4407865.996686694
478,4029057.174689031
479,5306605.168280057
480,4614340.368509713
481,4804599.039625932
482,4214214.663821776
483,4226786.921414589
484,4493422.731731593
485,4150459.763556367
486,4557227.734520695
487,4406061.051320852
488,4531775.369998697
489,4002090.475735979
490,4406738.554363908
491,3512482.2199709695
492,4270478.005064337
493,4431200.792062958
494,4400664.6526905885
495,4257648.870930231
496,4431902.655142477
497,4350342.938264179
498,4189315.736396565
499,4547905.767779535
500,4198715.192998727
501,3780423.13779426
502,4105321.836473856
503,4627911.831257583
504,4628651.4483426865
505,4236071.753193656
506,4296827.255870171
507,4246401.584497323
508,4322304.517480567
509,4335801.382431235
510,4703729.16104839
511,4675265.15180788
512,3356931.5702287587
513,5450727.13563169
514,4006403.309653703
515,3523264.514356965
516,4151847.4964844002
517,4431536.043311647
518,4167896.6558424146
519,4165347.7036728696
520,4608760.552806363
521,5372289.531270149
522,4826347.411285629
523,4532158.283311324
524,4646865.807886841
525,4838438.39367315
526,4122614.6805223175
527,4359437.660109316
528,5123812.75684627
529,4250460.062820999
530,3791964.8157779677
531,4691196.808377642
532,4634571.460340703
533,4156007.056043213
534,4740864.125579133
535,4723330.314418673
536,4398806.645095772
537,4164478.1591432774
538,3838567.9412054187
539,5045456.566886434
540,4528645.325004245
541,4236764.527598349
542,4190057.889060655
543,4393426.244267792
544,4244961.4742462495
545,4305980.333886379
546,3752199.183300545
547,4537996.239960344
548,4213606.246599189
549,4370997.18946507
550,3865136.482008404
551,4161687.933796905
552,4795315.986681923
553,4708799.293617625
554,4330537.022489135
555,4509092.095478678
556,3490665.4477208927
557,4526297.279664904
558,4257485.857883157
559,4225809.985501205
560,4415256.271647238
561,4775087.852247205
562,3638742.001105897
563,4597289.06295515
564,4237449.9897465
565,4457343.658392766
566,3435077.446816708
567,4993065.3140858915
568,4187095.080596801
569,4374056.264079462
570,4445273.595641471
571,4335864.52114769
572,4382647.229981653
573,4359654.777128841
574,4628890.370396494
575,3874461.8447801
576,4847595.3683655
577,4304143.221870791
578,4191695.055414974
579,4466836.452101943
580,4335696.882658489
581,4267733.284175013
582,4632586.075863341
583,4559910.452201251
584,4307088.134361784
585,4457321.613111771
586,3802564.54159085
587,4023917.7980521345
588,5463552.459484374
589,4191264.913235638
590,4166430.3352253223
591,4129208.802200055
592,4362529.330104924
593,3879582.0507455124
594,4139130.9169476978
595,4043231.958144219
596,4454447.693584362
597,4109575.0366957276
598,4674344.850070491
599,4404909.229405858
600,5160299.7902546
601,4269461.940663247
602,4438890.08120067
603,3700071.4151756153
604,4216276.198957121
605,3962499.786368044
606,3843182.105771724
607,4259051.170313853
608,4441056.511749639
609,4894936.048374856
610,4892666.204106314
611,3930856.7030820274
612,4640444.584387594
613,4486296.682256175
614,4565732.885736111
615,4112037.628670495
616,5924670.095983962
617,4400651.084406792
618,4815830.307127019
619,4227610.930607288
620,4009734.2507090364
621,5271305.685894973
622,4451619.843584417
623,4804448.017292872
624,3985975.7567803143
625,4593888.736761102
626,5171986.289225643
627,4506452.269478453
628,4081061.192007355
629,4509363.011920005
630,6444953.06955493
631,4634237.418542182
632,4609285.083579496
633,4774875.981049103
634,3590985.362092558
635,4481620.345714161
636,4593836.777976219
637,3926330.0127337053
638,4537295.196161826
639,4301975.380251679
640,4276524.170406973
641,4399817.483803281
642,4120702.7291871407
643,4510063.6821493395
644,4797352.368550469
645,3704742.4743341208
646,4645033.060746439
647,3739812.6058539795
648,4296470.941632978
649,4316365.954780194
650,3763732.884882249
651,4320267.134130891
652,5071166.913165879
653,4880241.176914764
654,4269546.111370364
655,4408814.181190239
656,3916979.1351755797
657,4871489.262255324
658,4985206.331596576
659,4114185.9118108647
660,5772247.035458932
661,5071310.688438143
662,4445053.613610747
663,4391138.209256915
664,3968510.088284729
665,4100024.05510997
666,4357575.454325156
667,4297972.116608747
668,4406699.126469302
669,4205056.39374478
670,6265457.24497506
671,4738947.552262683
672,4143929.852816393
673,4395250.920342572
674,4955936.270231974
675,4228000.503510219
676,4274406.607985002
677,4055350.9330972857
678,4333065.122592663
679,4515812.314534573
680,3693661.82980546
681,4315727.978559261
682,4178181.9217720237
683,4561927.300281308
684,4951040.946824159
685,4290829.169401893
686,4220200.431065885
687,3580808.713061322
688,4725921.941753529
689,4368949.621684705
690,4175604.507705003
691,4291927.929165485
692,4091784.7604223806
693,4276864.807124766
694,4316310.054782421
695,4353340.0455287155
696,4151570.4201639807
697,4332314.595861281
698,4448218.345062458
699,3964071.0312857335
700,5033018.8774874015
701,4499267.456468278
702,4295157.481325507
703,4707743.60553444
704,4362225.26757508
705,4604375.666603987
706,4698347.335460188
707,4247089.5759724025
708,4351870.314617877
709,3961463.239584763
710,4438927.954816546
711,5069890.317126212
712,4288785.943296333
713,3960058.276286305
714,4273430.410356043
715,4161955.863225547
716,4039192.974630028
717,4749454.112266983
718,4599205.352597804
719,4648978.87585063
720,4571439.381325882
721,5991594.254081576
722,4400583.528104002
723,4339497.882691729
724,4635139.832489356
725,4434821.88602987
726,4100998.8097890783
727,4261079.604221552
728,4086868.2968826685
729,4063145.1902676886
730,4075357.8626299966
731,4317846.861119969
732,4414655.195179505
733,5015767.3206069935
734,4281620.769730356
735,4256178.760108621
736,4324745.718655173
737,4475154.28853558
738,4054207.2805295195
739,4338011.637874175
740,4381560.994385737
741,4566626.3023894
742,4145090.202985239
743,4510977.384388103
744,5514361.453151697
745,4656613.31291214
746,3920079.0940259704
747,5238727.47188095
748,4572394.006836296
749,4615813.357964704
750,5135239.025959569
751,3890547.6017716876
752,4409391.553972254
753,3725001.9736143993
754,3524297.7752707773
755,4124315.7083019274
756,4056565.571918968
757,4597381.29529245
758,4586780.141112502
759,4475773.141482698
760,4394456.898634021
761,4148706.140362994
762,4362205.560587783
763,4267679.086852378
764,4481986.588156535
765,5582473.732622925
766,4304236.215967372
767,4143666.6468806127
768,4666652.372664643
769,4697328.355944209
770,4398127.703121062
771,4086021.9291212363
772,4614987.453709079
773,4230766.14091958
774,4086640.3297519465
775,4180726.7289697514
776,4175806.2037448566
777,4737831.0178513145
778,4250565.793899053
779,3983137.6106192665
780,4451389.705962017
781,4761231.166920777
782,4753231.849993425
783,4302171.3220009
784,4755921.2255910635
785,4491593.0508996565
786,5975690.03756929
787,4183984.004811105
788,4948572.539225563
789,4351654.210815367
790,3943087.46571099
791,5171986.289225643
792,3828221.9812416355
793,3965047.982070809
794,3882037.2592315413
795,4252616.927114221
796,4034573.8268284933
797,4280546.40960616
798,4278066.200208029
799,4465863.69864895
800,4991808.716593023
801,4396714.785121274
802,4615256.884944766
803,4440585.071940811
804,4803473.616631881
805,4119920.0827898076
806,4495316.949943703
807,4386089.97172578
808,4231624.7276474275
809,3588249.6063540513
810,4227613.437512529
811,4128801.610144395
812,4740264.14561961
813,5020745.833380497
814,4280413.448534194
815,4401155.42975271
816,4058719.7861595624
817,4108732.10421417
818,4037853.1959633892
819,4036631.8113418473
820,4236112.308673549
821,4011780.5563974953
822,4212264.067176265
823,4256857.493236491
824,4222226.493513862
825,4358347.622229081
826,4895352.087857501
827,3600806.0430136644
828,5024017.716635009
829,3933562.6757305493
830,4516237.536192757
831,4495061.038803722
832,4319522.001324664
833,4748128.015986295
834,4798684.644534878
835,4105801.5804960113
836,3590157.714245746
837,4622859.457520719
838,3965123.8615975236
839,3489815.6673275027
840,4344413.606429155
841,3731954.1541314013
842,4387461.680037571
843,4550137.696278528
844,4423887.98437481
845,4268674.210850063
846,4858304.029442275
847,4601453.049545553
848,3475322.3047187612
849,4418343.286680591
850,4520400.779775773
851,4226973.433737273
852,6169364.349708644
853,4353609.3033622345
854,4339629.96923428
855,4071234.5911599416
856,4859183.000363881
857,4338321.583764226
858,4323624.804492905
859,4200269.15501335
860,4212840.341360693
861,4536248.285882655
862,4273030.048958108
863,4560685.477489992
864,4472335.824025506
865,4658601.142580739
866,4325263.371165729
867,3905168.54180027
868,4318439.7870979905
869,4728470.587163849
870,3996354.8556279154
871,4351509.273368892
872,4015882.869544403
873,4393826.139966053
874,4395071.7727126805
875,4320382.6596731385
876,4536760.952621586
877,4675265.15180788
878,3708504.41513571
879,4358326.000287164
880,3582129.825156483
881,3847691.257687154
882,6206077.504203271
883,5211526.197800416
884,4490995.555946054
885,4466336.813940533
886,4358832.805029244
887,4583657.8286599405
888,4364988.77385254
889,4353731.175024791
890,4349391.073126674
891,4723397.631702817
892,5110451.403529133
893,4251322.676499355
894,4799069.904787292
895,4444148.523420291
896,4232092.139899134
897,4152475.10039109
898,4262218.48241557
899,4892183.275514031
900,4605974.111548914
901,4615998.381960788
902,4883045.500095512
903,4590425.991032567
904,4141413.4670690703
905,4329168.1995156435
906,4336056.196847838
907,4330119.45729552
908,4467978.457181537
909,4151960.343428822
910,4279585.186115426
911,4454753.928320914
912,4272330.761493732
913,4398377.632689105
914,4368020.171408939
915,4889566.808421726
916,3389157.8726269994
917,4932336.555872132
918,4391356.002243106
919,4139772.0138516054
920,4264487.932434057
921,4330436.76021942
922,4279692.950440739
923,4308761.106412561
924,4392463.32408602
925,5129751.95760722
926,4500990.719023422
927,4359947.621969513
928,4352195.82829148
929,4402840.564878863
930,4020536.033527995
931,4198543.006212585
932,4333606.277098112
933,4878351.254618304
934,3992442.681909785
935,4375243.619899571
936,4272616.381814251
937,4412752.723367409
938,4385741.058695219
939,5017205.101123456
940,4626120.960560178
941,4440114.519625953
942,4201886.966719151
943,4571556.072978396
944,4299669.232141314
945,3670915.4627827373
946,4687225.489512685
947,4537039.089624996
948,4284237.234718694
949,3857429.717998285
950,4446232.198112588
951,4012983.2345021423
952,4483992.842833248
953,4251800.630390893
954,4634723.911364244
955,4649843.887644679
956,4820428.508130196
957,4447485.00039546
958,4290227.1947211325
959,4181567.102313302
960,4497439.7875260925
961,4472615.794753266
962,4505614.106604031
963,5758587.670629064
964,4792754.766917245
965,4084409.0281024138
966,4244660.150659303
967,4412478.101215132
968,4298215.060064877
969,4119580.0815991485
970,3419203.9026625715
971,3878359.1003777613
972,4154361.157594602
973,4190271.868230739
974,4296516.648250137
975,3884295.57741853
976,3908581.658602231
977,4521066.835727598
978,4265655.196944219
979,5631710.991719233
980,4561945.741138955
981,3463834.154468218
982,4238480.065701078
983,4735208.210568752
984,5167745.2159001725
985,4243133.160456755
986,4366852.441634561
987,4196518.610331398
988,4511103.165110137
989,4037400.8620664724
990,4798783.742982846
991,3654423.437332522
992,4720459.615824448
993,4438984.014783367
994,5494217.347395561
995,4138349.27746856
996,4417366.278094948
997,4432915.942813384
998,4474497.030629943
999,4474419.2292504525
1000,4309597.771300269
1001,4106203.6974570286
1002,3967727.1244701175
1003,4706991.100623028
1004,4212496.355086251
1005,5318703.21224852
1006,4752366.739976495
1007,4415882.123884445
1008,4004253.434288751
1009,4202172.794339476
1010,4021830.590297055
1011,5460614.813037495
1012,4345273.03266644
1013,5112974.380658342
1014,4420837.120998419
1015,4453498.696608741
1016,4533243.473786138
1017,4244868.611542465
1018,4261865.329073414
1019,4465395.026839553
1020,4435851.413363798
1021,4234092.749929819
1022,4471260.217148638
1023,4384416.613956803
1024,4697868.057039442
1025,4900019.676454124
1026,4182142.4497945
1027,4273965.642470549
1028,4427519.324229029
1029,4141920.5483395252
1030,4602580.197048983
1031,3807832.5700012096
1032,3988234.0763966483
1033,5338254.231141887
1034,4365719.514225836
1035,3887726.3597800042
1036,4358366.971523422
1037,4447021.902619022
1038,4019204.2013092726
1039,4526006.803516562
1040,4703529.834103287
1041,4403004.117412749
1042,3937354.268046136
1043,4349812.41184943
1044,4489976.2148286095
1045,4634636.243544975
1046,4501739.809178308
1047,4394252.153676087
1048,4389388.453976897
1049,4334386.416434118
1050,4557299.197334366
1051,4264372.677162698
1052,3728768.047248916
1053,3577955.4083988247
1054,5054458.395242619
1055,3439547.0462378133
1056,5261607.546624559
1057,4594336.881189059
1058,4173832.7137465565
1059,4341496.076782119
1060,4295987.984956421
1061,4428694.119462016
1062,4692761.165831264
1063,4443591.172451096
1064,4382286.899457486
1065,4532744.982939325
1066,5008573.469247811
1067,4518651.598719456
1068,4768866.406516315
1069,4327641.939066759
1070,4179195.906182066
1071,4086806.541969438
1072,4632524.745250638
1073,4437405.893699988
1074,4538092.100393035
1075,4510452.0723341005
1076,4348032.364559009
1077,3877824.547723981
1078,4012564.838982331
1079,4532713.920658258
1080,4317825.799527484
1081,4722263.693312968
1082,4210813.427881067
1083,4460549.685079461
1084,4061723.0681785303
1085,3693405.775299934
1086,4486257.822301239
1087,4451280.103227133
1088,4401814.943487751
1089,3950232.1441990524
1090,4332808.378922133
1091,4562805.479784174
1092,4304891.50735721
1093,4535711.67149348
1094,5101281.523865389
1095,4150807.8466697885
1096,3936572.6763148317
1097,4122748.2729341295
1098,4628402.846351743
1099,4259168.630121434
1100,4319730.130214189
1101,4717132.2349702455
1102,4157188.4594252906
1103,4294596.451760133
1104,4259978.128099911
1105,4171823.249672018
1106,4170171.6019578553
1107,4844352.475195008
1108,4413600.577159616
1109,4253777.705531252
1110,4288329.5995016815
1111,4300774.523981749
1112,4332585.509714986
1113,4110473.4922423973
1114,4364460.986001131
1115,4118746.7335864063
1116,4328038.793480522
1117,4453623.787476124
1118,4307109.915499688
1119,4142593.542878624
1120,4629001.445963911
1121,3928748.5437414437
1122,4322343.905403406
1123,4263100.977800694
1124,4410026.351981073
1125,4249571.257600992
1126,4227326.3852432305
1127,4165746.333426951
1128,4310151.824938382
1129,4244155.147306474
1130,4224064.678981047
1131,4390264.90445647
1132,4051350.575657752
1133,4061635.8588449364
1134,4207812.038971778
1135,3971147.27485342
1136,4848263.8715456
1137,4334899.344296158
1138,4501916.022963479
1139,4391063.469364479
1140,5239882.736608254
1141,4200988.384457881
1142,4566387.536456591
1143,4414227.179501406
1144,4037772.945636811
1145,4347506.56522839
1146,4259289.745822049
1147,5993618.730017808
1148,4297317.1326154005
1149,4412181.850009099
1150,4326256.424519929
1151,3481429.5090214484
1152,4325480.5972470585
1153,4499653.377814118
1154,3877449.106809908
1155,3570229.813645098
1156,4857635.871911141
1157,4917440.395466474
1158,4652628.181936406
1159,4072640.7405783636
1160,4298330.160213079
1161,4297082.849141525
1162,4512325.525688917
1163,4286969.538570545
1164,4137472.7933753016
1165,4634224.248973277
1166,4268586.091559037
1167,4643595.925103391
1168,4273855.761546504
1169,5120185.310584401
1170,4241035.22966798
1171,4135370.503230208
1172,3355948.1940717045
1173,5098799.613300118
1174,3524297.7752707773
1175,4071838.549075241
1176,4219039.893419755
1177,4521104.59586848
1178,4301466.075537161
1179,4294889.618977782
1180,4325047.811962332
1181,4206640.745131875
1182,4407170.596221189
1183,4244943.793737097
1184,4203454.260928353
1185,4004767.309989239
1186,4285135.5518401675
1187,3901481.206910553
1188,4559235.896926436
1189,4520424.1353812115
1190,4376395.965631155
1191,4493345.565622026
1192,4430326.974355216
1193,3954339.459911317
1194,4386334.59758419
1195,4540792.456773809
1196,3919540.276655413
1197,4246082.879614079
1198,4229384.9061864475
1199,4226857.010795181
1200,6779855.316830782
1201,4492715.36488626
1202,4428739.890821009
1203,3804110.2972914497
1204,4260544.108008576
1205,4146050.499351912
1206,4320872.673015051
1207,4272000.009071963
1208,4714715.786371594
1209,4427746.761891389
1210,4366727.204983064
1211,4345648.860472347
1212,4092179.1972902007
1213,4660012.27561783
1214,4048097.852391533
1215,4421705.085028668
1216,4125039.744832557
1217,4275593.019189496
1218,4381478.566512383
1219,4570615.32340093
1220,4299264.184428376
1221,4463200.644887944
1222,4616062.7682914315
1223,4722677.344309675
1224,5045515.039436649
1225,4254105.537261986
1226,4210748.234049274
1227,4563528.010928323
1228,4121939.808863651
1229,4474822.165876371
1230,4147571.9064434385
1231,4142024.018316382
1232,4055766.784170918
1233,4422570.681166764
1234,5299676.036135906
1235,3749819.415956669
1236,4472726.832134116
1237,3641658.981262324
1238,4167929.2802761914
1239,4585557.522327196
1240,4056991.1560464124
1241,4204950.959835308
1242,4590760.576240211
1243,4118740.247692047
1244,4218973.368378864
1245,4385407.468248948
1246,3731575.203523835
1247,4606696.1525230175
1248,3706062.7811446963
1249,4833122.954169488
1250,4383449.086926816
1251,3977178.0166915418
1252,4442026.626052401
1253,4574970.213688046
1254,4404860.784526412
1255,3942908.125946426
1256,4148029.985374466
1257,4295746.2428826215
1258,4993802.066758127
1259,3945284.1511164447
1260,4352225.614962785
1261,4713548.667783815
1262,4271672.4013509685
1263,4175522.6960769086
1264,4584367.209285599
1265,4020588.798717238
1266,3928597.201715314
1267,4592592.043393891
1268,4357826.702678435
1269,4597779.261429964
1270,3668237.3006501733
1271,5114962.831156935
1272,4531558.971913751
1273,3563414.83125686
1274,3986418.844132121
1275,5162575.093504705
1276,4162801.8559076902
1277,4269519.223565921
1278,4437313.802247499
1279,3524297.7752707773
1280,4472885.822513719
1281,4248962.106981025
1282,4197977.379840547
1283,4155626.788997079
1284,4781985.620859186
1285,4580310.844888985
1286,3824222.755527044
1287,4272252.977812851
1288,4398468.801287387
1289,3993372.579466108
1290,4376255.7800107
1291,4058063.417350986
1292,5875133.259408075
1293,4411561.350490998
1294,4451137.613728101
1295,4697418.328184299
1296,4883656.267955367
1297,4777484.200556012
1298,4245978.621092513
1299,4240294.687321301
1300,4285924.769776687
1301,3704931.0750938063
1302,4370525.984759197
1303,4391135.410271146
1304,4312799.7144408515
1305,4308776.763602795
1306,4512284.969997503
1307,4782768.5382727515
1308,6007400.02832221
1309,4076528.6966766547
1310,4414230.459393207
1311,4324477.277879587
1312,3985174.9903566353
1313,4462742.093748668
1314,4514226.924409977
1315,4307839.449443506
1316,4228532.983233108
1317,4395224.544831143
1318,4374201.7668112125
1319,5009046.936031209
1320,4338638.811442111
1321,4242469.897401338
1322,4452325.016721792
1323,4180093.354036666
1324,5153312.96390792
1325,4152366.6031988803
1326,4335022.920983979
1327,4511891.706846536
1328,4547574.386180413
1329,4536051.690142597
1330,5403893.266533532
1331,3651637.779930437
1332,4327251.741863812
1333,4323408.113155169
1334,4166774.6213745065
1335,4326758.956915513
1336,3435802.419381252
1337,4373028.484042819
1338,4488846.423189502
1339,4227608.931117957
