Id,Prediction
145,4201569.201529101
146,4500332.819210514
147,3681569.0247840495
148,4405667.43976932
149,4158079.5614290014
150,4543809.194103311
151,4138121.0532494634
152,4828451.931531768
153,5178283.835668461
154,3492685.4343343223
155,4602142.304449977
156,5608321.396639804
157,4323689.136829437
158,3944591.396709938
159,4118313.4707123935
160,3854835.8116883384
161,4571433.788236027
162,4400235.294841305
163,5465799.236713327
164,5718966.158483947
165,4085925.7332571414
166,4299427.664738449
167,4035098.1658190745
168,4113829.3917910466
169,4507247.387141787
170,3837658.3854548237
171,3687682.9166955636
172,4173972.097262173
173,4656028.120241299
174,3838535.3723451286
175,3821535.016693798
176,5250889.107540168
177,4359748.2715693135
178,4159482.079958951
179,4105926.5998572167
180,4417239.936234105
181,4299574.869761806
182,4651095.570748335
183,4297290.525221823
184,4251471.5908173425
185,3416206.712745147
186,4458808.104549398
187,4711071.248676728
188,5756165.77482109
189,4672098.237974101
190,4453030.118831347
191,4740940.119221903
192,4991921.761163385
193,4928740.916507613
194,4226666.011518728
195,5254429.424376897
196,4505960.080528551
197,3521684.506735301
198,4009943.576545756
199,3878026.3056413075
200,4348886.902361006
201,3962698.8857025267
202,4617004.1682520285
203,4558469.59234311
204,5036507.357383666
205,4950104.325692886
206,4366003.1877698675
207,4206218.84189249
208,4408261.729083906
209,3736112.1993948226
210,4752059.186149073
211,4144289.1700735237
212,4187834.754355646
213,3720443.0098621803
214,5192740.917945317
215,2688457.979222302
216,4322787.123472309
217,4372409.097506563
218,3716222.5250478834
219,3793754.481755801
220,4961019.97695346
221,4337170.971527931
222,5154973.381217619
223,3734317.454268956
224,4589662.039895192
225,4446537.444583114
226,3680985.590980784
227,5256769.601534509
228,3821756.47870723
229,4521132.138463784
230,4463367.898241525
231,5154521.262583236
232,4632710.447317265
233,3950934.787352285
234,3625601.2177666025
235,4287560.515823138
236,3939908.0082376814
237,3980066.716124684
238,4526854.258304527
239,4330449.111931759
240,4116000.9567919
241,4522738.368020278
242,3673713.312879832
243,4303653.034213097
244,4277675.561920108
245,5124509.076565376
246,3984591.294493326
247,4079512.1031369055
248,4447857.978403368
249,4661032.991075385
250,4116823.692635674
251,4685704.848362401
252,5345146.560254781
253,4299290.810141198
254,4062664.6562319696
255,4063745.70324868
256,4238328.131351331
257,5147741.361984827
258,3852165.1546282014
259,4645646.197913267
260,3925035.025997694
261,4666307.945685495
262,4627524.653456828
263,3607874.8653716007
264,3511181.837473335
265,4752080.004556871
266,4573408.949923812
267,5204246.2017131485
268,4540778.888777494
269,4225265.6266235635
270,3911404.655842184
271,3951158.3244918524
272,4299657.789435875
273,4560489.879207533
274,3972079.1484792945
275,4830392.244284128
276,5502958.971631452
277,4444568.923580465
278,4701243.287571156
279,3728418.491148436
280,4759903.944923308
281,4564119.561232786
282,3929022.1974205654
283,4380074.423918598
284,4430159.287889708
285,3684483.7260784404
286,4766791.269426463
287,4323934.590216136
288,4536950.091965494
289,3869569.9296095693
290,4130918.283448536
291,4221830.372831367
292,3703503.364850907
293,4280044.314900775
294,4689008.280426481
295,4711871.862512083
296,4919057.431090211
297,4449790.482851305
298,4312612.1713832915
299,4093037.8704414065
300,4425133.065182739
301,4585402.430110579
302,5065292.806405761
303,5210674.614947579
304,4282600.549992416
305,4957116.998627691
306,4207293.429155977
307,4801811.713264482
308,2895607.651316554
309,4227782.444572046
310,4663467.339217747
311,3686719.9477521493
312,3958578.507009902
313,4251981.69517298
314,3780065.334940212
315,4180316.782674969
316,3661667.8466608715
317,4071549.2706493596
318,4890772.333792913
319,4094985.8865199494
320,4236464.33820011
321,3897355.932588838
322,4448819.350466241
323,4928593.801824568
324,4441924.290512788
325,4428251.283640776
326,5578240.990813523
327,4188101.1260155556
328,3835639.2464486873
329,5299075.767337261
330,4737318.077477818
331,5219009.103777415
332,4542728.710050253
333,5199099.332024558
334,4800659.41294223
335,4190107.898450236
336,3378818.544496884
337,4568678.456715046
338,3942797.1122451858
339,3984398.407811082
340,4400347.224978383
341,4607207.466814033
342,4296531.288374533
343,4456940.417228474
344,4373857.302326869
345,3985083.177517275
346,4017724.6324026026
347,5046840.225158079
348,4311662.957823303
349,4592559.323245105
350,4084581.1290473295
351,4540502.499481086
352,6544945.36227554
353,3909493.6481895037
354,4096978.556503512
355,4367204.136859813
356,4724783.523854166
357,4227264.203116341
358,4242986.113867558
359,5640318.690469159
360,4269968.92030136
361,3725985.5998716643
362,3854493.8248027754
363,4468123.266399332
364,5589393.052114285
365,4105386.133518107
366,3954312.1833156287
367,3928491.2047980293
368,4243255.256546487
369,4188171.209061093
370,3963184.3819273748
371,4635298.919663626
372,4679406.375896193
373,4516634.8647893425
374,4018391.2238787743
375,4215980.1700181635
376,4177557.189958757
377,4163640.361568425
378,4428066.812898103
379,4122410.8414451256
380,4630758.937592348
381,3932006.334862227
382,3851477.1655493453
383,4536349.8907015715
384,4093987.52603978
385,5496927.088607141
386,4047707.759367859
387,4768269.655138621
388,4342022.310988502
389,4498748.818289356
390,4452090.8626413345
391,3959088.268880988
392,3901426.029633183
393,4717719.717326735
394,4758248.7683683485
395,3905461.6558451885
396,5621962.47622069
397,4540173.400460912
398,5121988.612919295
399,4825953.167831177
400,4240134.174809715
401,3802763.2125016856
402,4161235.652037353
403,5432840.82625979
404,3873951.197415095
405,4151133.879713206
406,4566995.109300286
407,4412591.966813795
408,3002648.2967352686
409,3575500.1805910133
410,3711306.288683791
411,4310685.740612703
412,4658478.067827795
413,5301866.288944308
414,4599655.352581076
415,4253114.5239443155
416,4394644.200940008
417,3091402.8257825268
418,4547752.628545597
419,4100622.1624139235
420,4135646.7201576238
421,4136097.4830638766
422,4338471.561481358
423,4002782.2908409527
424,4447550.551620235
425,4334984.692697483
426,4133289.8248967812
427,3858947.529471433
428,4405936.03466597
429,3904539.174898309
430,4385610.041975483
431,4366336.131485493
432,3452759.4869638123
433,4279575.4870090475
434,3800187.94166052
435,4239530.821142577
436,4232164.048359659
437,3195098.5054686624
438,4055904.8980164593
439,4590560.502918145
440,4479196.68063774
441,4487171.757819895
442,4508042.4504591115
443,5229300.231437209
444,4369334.550362612
445,5091033.387881956
446,5467570.684878713
447,4067261.072457092
448,4639482.568732841
449,5538810.038469255
450,5138974.102656816
451,4536635.557680721
452,3745669.2386957114
453,4409575.934565935
454,4609595.657453837
455,4274722.334242301
456,3782855.9188933615
457,4283955.480938036
458,4163500.383539171
459,3310250.06918826
460,4887251.673353066
461,4015300.895896609
462,4963588.3330585
463,3699678.140076633
464,4568983.503005404
465,4195720.095606379
466,4456825.001474373
467,3710398.285303783
468,4267347.527240535
469,4553313.116498907
470,4830479.600978976
471,4439233.001489432
472,4562734.799696495
473,4769281.182503853
474,4757013.542235118
475,3805260.716177747
476,3688378.491016066
477,4349856.832199468
478,4053862.355041421
479,4229584.694514664
480,4287480.443083307
481,6794204.536927202
482,3931843.7986357477
483,4388868.757296929
484,4545992.403256619
485,3734018.5752268266
486,4158137.0330717345
487,5004875.619606479
488,4558936.100286838
489,4155444.710392816
490,4599204.419962955
491,3451805.771583349
492,4314976.347394289
493,4403158.020497563
494,4634062.196716045
495,4073046.421414227
496,4654265.0262275
497,4405410.721816966
498,4082561.9276969573
499,4418260.9272319535
500,4405578.448325086
501,3118805.464966398
502,4078808.6772707473
503,4887878.919724747
504,4343839.68946559
505,3948419.6897210497
506,4114107.81206259
507,4465121.540257966
508,3726796.5198878185
509,4701619.735113539
510,4664904.872156558
511,4788404.714932682
512,3582951.735641444
513,5064558.373124321
514,4030665.381978248
515,3106286.49906401
516,4003389.6569128637
517,4326322.648089799
518,4113462.9554021014
519,4358387.978384984
520,4256238.670944996
521,5054862.623988782
522,4536250.494978719
523,4774605.46734166
524,4199048.315223689
525,4295984.392911782
526,4347092.392422179
527,4472509.077366918
528,5190394.559780447
529,4086593.908858632
530,3840814.5029083
531,4387790.06658811
532,4741437.230476382
533,4108779.5280091628
534,5486761.5556499455
535,5032162.960486678
536,4058387.39444311
537,4125199.085183605
538,4067592.0625503855
539,5222646.5026672995
540,4688313.986954068
541,4193450.908283241
542,3995928.208830903
543,4284299.090060138
544,4085887.9751953864
545,4522869.498979286
546,3552553.078992595
547,4175220.0524187125
548,4101355.360775647
549,4772273.535976575
550,3634758.426840851
551,4184718.5487361695
552,4435182.388422029
553,4809431.3617749335
554,4319862.333991046
555,4425120.645217477
556,3227119.354631085
557,4676441.994608923
558,4649277.24074613
559,4194592.832422775
560,4802414.641973655
561,5294193.256606185
562,3360205.070408346
563,4402861.354450607
564,4077495.6609295355
565,4572860.596008422
566,3697061.9869433194
567,5538973.819528836
568,3967919.6084406367
569,4110410.4061759845
570,5021823.910497924
571,4422033.171574806
572,4587870.029974101
573,4377799.495796002
574,5202017.243343037
575,3660426.090888579
576,7788914.869535307
577,3991987.8339576917
578,4045980.4421282257
579,4409959.61952445
580,3896524.7552072774
581,4447821.216388881
582,5083523.166510833
583,4263297.207212988
584,4210628.39729038
585,4050582.417175279
586,3557737.025338361
587,4083443.6269958834
588,4561520.439223428
589,4171154.473702834
590,4083074.4414106915
591,3797624.8009605394
592,5010333.445757767
593,3902314.5050054966
594,4153451.2199890516
595,4416485.290557476
596,4261146.628060909
597,3849254.755613518
598,4338768.726791081
599,4347664.98973536
600,4718843.004271806
601,4427555.3376530735
602,4707340.624989696
603,3345979.984107932
604,3841867.9865143574
605,3565333.952199267
606,3668949.1486419267
607,4825385.435398868
608,4028029.7698642486
609,4896274.096849321
610,4944381.572537712
611,3134329.445942947
612,4696520.261612798
613,4665250.509847627
614,4497554.496148872
615,3986012.6760517047
616,4656285.990921883
617,4648152.717012522
618,5586544.758302245
619,4390271.504206796
620,3989846.4853796544
621,6087724.818572376
622,4159517.544506963
623,4343419.16506741
624,3583836.183594251
625,4562478.37913179
626,4445766.526130692
627,4368818.337302959
628,4046565.411965393
629,4179632.1749157147
630,7447612.799209121
631,4793528.769913682
632,4920186.7698113
633,5015413.743054613
634,3181777.477984408
635,4218644.791672123
636,4513009.357002015
637,4029136.856268661
638,4240561.025207312
639,4557291.539217191
640,4289209.407555275
641,4635952.021037224
642,3737319.1579600284
643,4577768.505778595
644,5280051.726835891
645,3764628.2830830957
646,4713425.949825163
647,3614772.4379324084
648,4120313.980055164
649,3988896.3220572663
650,3443281.676607411
651,4632782.429699539
652,5166290.596837055
653,4727476.439771352
654,4124466.976919634
655,5105154.6778822215
656,3784240.27265451
657,4778307.98045955
658,4681366.634728332
659,4217370.599575936
660,6239073.986447337
661,5642464.325470235
662,5237162.089299091
663,4497014.614063862
664,4029238.4002317423
665,3952220.1117511233
666,4494442.729698969
667,3892217.4854645994
668,4441994.258838566
669,4064555.5307853753
670,6149215.580703146
671,4958819.992768561
672,3856673.8884983845
673,4307754.0581575995
674,4715816.363971892
675,3893021.859540795
676,3961137.577246198
677,3680927.539764106
678,4350872.184937962
679,4606841.001773482
680,3575470.2178928424
681,4499194.758520151
682,3905270.3759043594
683,4503089.938114418
684,4463661.502413738
685,4433735.807246198
686,3785886.627109931
687,3287410.2968369904
688,4614105.389410218
689,4120953.400751327
690,4096641.3071185146
691,3928646.2516654003
692,3732296.593455037
693,3895699.838157848
694,3769290.0161941485
695,3995080.148478019
696,4079344.12167089
697,4478038.5832355255
698,3742167.5627761185
699,3867844.8989011133
700,5202055.605777657
701,4007174.89058376
702,4889774.77072181
703,4663578.649517479
704,4327513.446277441
705,4670033.4203032125
706,4954698.847394218
707,4943757.811301775
708,4289429.339715105
709,4098597.591194238
710,4586959.4991508145
711,4860120.865116338
712,4491834.238025578
713,4072185.6262374287
714,4416661.884116986
715,4005636.119125396
716,3717886.4663557257
717,4027916.848330754
718,4794943.265603975
719,4942026.786097012
720,4200636.211780305
721,5967927.646951237
722,4419919.990148401
723,3892514.792722759
724,4483389.200440361
725,4703532.313891419
726,3844045.1329083964
727,3683078.1736561395
728,4135724.630303803
729,4034923.2921983153
730,3666215.9906473947
731,4311772.382826083
732,4060994.642509904
733,5702098.425764357
734,4438245.896201345
735,4178774.5221674563
736,4067940.819436771
737,4216665.5621007895
738,3780989.22867023
739,3914788.3965254026
740,4380228.695534004
741,4215675.452238268
742,4558452.493715175
743,4302848.161547399
744,4176777.7773367716
745,4514396.932353982
746,3382130.7653030413
747,5312792.821045845
748,4879787.048754224
749,5085509.924110496
750,5025095.672207801
751,3943054.4678045935
752,4035954.5787788453
753,3548994.9579039756
754,3418021.5223888573
755,3843607.294462547
756,3990039.891200878
757,4796465.075040653
758,3912942.8245785898
759,4729074.737033008
760,4124707.401387054
761,3933917.548277524
762,3964179.308850863
763,4165682.474785133
764,4787682.2926394185
765,4867395.625180226
766,4386727.057651288
767,3943086.4834508756
768,4246243.49839636
769,4533738.748183405
770,3833294.8930302425
771,3965651.903259753
772,4788150.116043873
773,4243945.54752396
774,3957277.0807008357
775,4069163.398397469
776,3708428.822431505
777,4281518.019782987
778,4118398.8430550895
779,3801045.30908318
780,4197487.450165738
781,4108076.21163296
782,4516063.558582876
783,3837895.0990168913
784,4445194.233880748
785,4076162.2113010427
786,4634657.054338635
787,4381218.027366977
788,4620437.128974017
789,4945744.213853284
790,3626784.832664263
791,5285636.984696176
792,3722430.6536477227
793,3965498.234456044
794,4072812.8944630134
795,4499013.609278138
796,3754337.2024391224
797,4567071.765858407
798,4645047.867348982
799,4855614.656045561
800,4588985.214922891
801,5551138.79290742
802,4300610.595793359
803,5071169.900931594
804,3716911.69216416
805,3869425.1460197396
806,4203610.630574603
807,4327559.354081625
808,4499025.387679186
809,3178127.318019434
810,4518227.0746756
811,3794927.4106668974
812,4508582.347492484
813,4146030.310737623
814,3676835.102922643
815,3904358.0966856503
816,4144190.965365091
817,3859850.9215233778
818,3884984.9306690027
819,3665137.151407748
820,4345073.431138588
821,4346594.096934773
822,4113810.29409227
823,4257880.239812814
824,4358959.334557572
825,4642643.254297605
826,4874973.43648712
827,3172231.3658267898
828,4860402.095940453
829,3768567.396230585
830,4512030.274872675
831,4691250.633086833
832,5249655.982098833
833,4572496.303552834
834,4801092.428501071
835,3945038.4179150444
836,3191798.8162021264
837,4576835.511556993
838,3732046.0942661464
839,3055211.845308923
840,4165797.3096239544
841,3541687.136836686
842,4600656.043729249
843,4149728.26456234
844,4218077.838765328
845,4380928.917847396
846,4855790.021155381
847,4504709.632527472
848,3411132.197900642
849,4162995.4045214383
850,4007193.7016422185
851,4186617.243833193
852,5707512.21255439
853,4190893.2411049358
854,4233402.255783888
855,3614970.1866788915
856,4523371.295684447
857,4228039.662678144
858,4113056.1828235006
859,4551971.667396748
860,4278457.138531674
861,4982321.137740745
862,4190399.535542755
863,4424911.167008785
864,4576317.334057841
865,5078750.564796272
866,3824542.78302108
867,3469219.066143902
868,4082883.1005165675
869,4595972.0580128245
870,3898857.0925838645
871,4485937.851187453
872,4221474.844849747
873,4648629.01545689
874,4294328.015283338
875,3766422.036370986
876,4229806.518826903
877,5133006.331053655
878,3576168.5144070517
879,4500010.510051089
880,3492837.7396945353
881,3744234.772009087
882,4521324.413362848
883,4491911.577350916
884,4796125.176700548
885,4395084.614222719
886,4082224.1468822286
887,5085368.609991457
888,3754909.637133308
889,4401024.595272855
890,3879384.348628329
891,4646217.908777789
892,4956737.99457297
893,4074596.2638687743
894,5065146.091655478
895,4509622.039290392
896,4228487.733392189
897,4135946.246384658
898,4132373.62210174
899,5267609.410830042
900,4022604.7139148205
901,5062176.855581814
902,4767851.789224535
903,4521592.410398101
904,3788169.374123442
905,4412019.108721399
906,3821241.1673279414
907,4540764.35543517
908,4290869.028714131
909,4494557.8832482835
910,4539826.365999248
911,4605869.947705421
912,4118508.985712946
913,4315451.353019511
914,4367443.925381007
915,4463518.439153402
916,2522034.0622148933
917,4814978.285892378
918,4129984.3603793206
919,4121538.3691994366
920,4723242.655074375
921,3927272.132245376
922,4349091.9597396925
923,4196972.148326749
924,4542837.599004246
925,4921006.859102114
926,4772947.390059535
927,4180347.4051948893
928,5153633.2830065
929,4603826.153141172
930,3915701.9198393426
931,3855715.3762479257
932,4296885.688392209
933,6018266.6859358065
934,3797881.892656717
935,3984097.737549308
936,3574611.6275312817
937,4330545.704985686
938,4204121.254723556
939,5010001.882908944
940,4906016.187967829
941,4378478.909160251
942,4131474.684297048
943,4620710.904937631
944,4794836.506429737
945,3069114.14581505
946,5477508.744352468
947,4099866.5314036096
948,4414239.158632335
949,4252869.818590261
950,4805122.439272366
951,3914210.0088115316
952,3931157.2273124214
953,3898840.9285478913
954,5040350.626584555
955,4395001.688828329
956,4475231.664414821
957,5687407.085505494
958,4511847.765720387
959,4028155.5486948327
960,4323609.010458898
961,4750716.228467231
962,4732936.134722898
963,4624624.841223293
964,4896271.501829375
965,3584772.2373259645
966,4381198.828063743
967,4501702.526228599
968,4392509.5712154675
969,4315768.286709322
970,3505765.636567016
971,3773196.180932813
972,3676035.637220912
973,3596368.495594238
974,3934785.5483293566
975,3339950.8460581494
976,3373950.574883717
977,4354623.6127893785
978,4355544.732301291
979,5289836.686188791
980,4658327.541463662
981,3610135.096957812
982,4087962.3961166344
983,4933802.065843063
984,5210586.118165961
985,4279467.584038414
986,4135528.870271625
987,4207558.054004549
988,4638081.363142059
989,4064059.742204283
990,6236321.191031828
991,3127596.991969757
992,4570867.285666087
993,4524408.698162773
994,4542464.290296435
995,3634702.352359953
996,4230515.199514414
997,4778515.909393143
998,4407352.823667224
999,4308501.4151845565
1000,4557351.611443757
1001,4640454.355478495
1002,3660721.244861026
1003,4690278.066624611
1004,4219326.300555567
1005,4912078.818807944
1006,5659846.512149657
1007,4600795.352508337
1008,3522054.3080750452
1009,3991927.114759632
1010,4010703.7497945037
1011,5935456.802164681
1012,4131027.302603939
1013,4477969.825268921
1014,4198150.848230151
1015,4486653.01393273
1016,5123753.2094014995
1017,4343506.215846745
1018,4134315.0839894963
1019,4091635.9721239246
1020,4819254.095227623
1021,4221940.365858227
1022,4251244.776811538
1023,4026967.2847257317
1024,3909908.2130916365
1025,4320834.986184256
1026,4206310.665195438
1027,3966066.929498645
1028,4743118.19490382
1029,4080534.7575223637
1030,4873634.289686419
1031,3755555.442446878
1032,3327107.4918182925
1033,4865263.609958836
1034,4781131.656529925
1035,3907212.3416973776
1036,4110373.0652786735
1037,4401928.402179398
1038,4496820.272723499
1039,4574296.838234933
1040,4326613.199020689
1041,4059222.2623266354
1042,3431464.5162677094
1043,4315056.543451858
1044,4856516.464279803
1045,4998319.155035013
1046,4515931.639658016
1047,4122624.727958813
1048,4029908.8999309265
1049,4425172.31939755
1050,4460403.827301508
1051,3970630.1124619083
1052,4045156.766584672
1053,3252220.687818032
1054,4917645.17517007
1055,3713743.0055691293
1056,6049473.260901576
1057,4660371.589573999
1058,3824458.6989562516
1059,4370331.14097788
1060,4606385.824369031
1061,4440492.809611243
1062,4672082.099668582
1063,4738497.230691514
1064,4273473.510109806
1065,4252963.7417495735
1066,4633148.18881236
1067,4335224.779519253
1068,4490374.889968313
1069,4144704.2913137753
1070,4061783.229305464
1071,4154260.237642129
1072,4944207.02902914
1073,4651528.785702773
1074,4851768.482532845
1075,4180200.301695933
1076,3832624.94791017
1077,3751923.641806576
1078,3519079.5120800138
1079,4546370.678045598
1080,4133405.195664287
1081,3857087.441953029
1082,3809592.922687993
1083,4140509.271225214
1084,4082585.3244959954
1085,2804885.388495022
1086,4543965.170189553
1087,4592806.038045211
1088,4731031.5498368535
1089,3756087.4119217205
1090,4685448.193090272
1091,4460051.317364621
1092,4336613.335535237
1093,4948440.144937554
1094,4857562.384780141
1095,4508961.787566639
1096,3781667.2890466168
1097,3781942.2582619013
1098,3941296.3603109433
1099,4288114.079114708
1100,4201091.919381085
1101,4669239.713581263
1102,4210282.273319874
1103,4103387.462307945
1104,4540351.902944854
1105,3980167.99597416
1106,3954789.701807505
1107,4913700.041891645
1108,4228151.082407757
1109,4328361.055133483
1110,4545921.67456747
1111,4759569.935258661
1112,4184362.817196472
1113,3476100.115128934
1114,4821119.715767318
1115,3975644.9328320245
1116,4071100.374814361
1117,4555745.231909728
1118,4429470.665066199
1119,3623115.122030313
1120,3997267.55753601
1121,3696685.1950879055
1122,4460198.1986035295
1123,4530358.558127153
1124,4105809.75517312
1125,4282928.0126773855
1126,4276102.307277944
1127,3929747.023804778
1128,4427907.180544048
1129,4263026.209828696
1130,3969195.42858953
1131,4574601.185916936
1132,4043584.780888921
1133,3642377.202330521
1134,4604249.965698457
1135,3254272.857593757
1136,4808854.6107940925
1137,3787233.796038852
1138,4053394.4174657613
1139,4869976.341383816
1140,4600446.850528552
1141,4539114.205220521
1142,4691515.513427878
1143,3643966.8963111658
1144,4134726.5944600897
1145,4262117.083154022
1146,4126171.1616476877
1147,4700290.642123391
1148,4496389.139773459
1149,4849104.273767519
1150,4402222.857637126
1151,3205617.652745568
1152,4106152.1989563205
1153,4262667.266440847
1154,3845786.1950894454
1155,3441054.3917766428
1156,4238591.488050091
1157,4552430.10684779
1158,4498549.20745477
1159,4250165.336381003
1160,4541745.126573936
1161,4319798.37550371
1162,4449962.190625063
1163,4085135.89559906
1164,3938084.8959639184
1165,4542369.509391954
1166,4365943.7399799805
1167,4791595.272669692
1168,4142829.3382352483
1169,4888961.005614047
1170,3963271.5919279596
1171,3964557.2401771946
1172,2608158.5227274876
1173,4333894.467038703
1174,3418021.5223888573
1175,4169532.2160527464
1176,4228619.425579417
1177,4664330.964937827
1178,4309155.6075953785
1179,4352455.115728714
1180,4142911.4322596868
1181,4322139.659443365
1182,4770372.635247258
1183,3791730.2118102447
1184,4385538.9194649095
1185,3585458.319323461
1186,4583043.574693523
1187,3719374.090380127
1188,4809454.452209288
1189,4701471.423089075
1190,4312001.687940789
1191,5157493.922768977
1192,4496069.548879416
1193,4157248.772334663
1194,6311492.046958454
1195,4098291.8578227176
1196,3910511.8791000796
1197,4089447.88898823
1198,3853900.030673266
1199,4562719.572757981
1200,9129710.849386407
1201,4587399.5453109285
1202,4128996.4494855343
1203,3593320.2398703257
1204,3860371.2318362487
1205,3822212.0079615004
1206,4421439.795432451
1207,4230224.554038964
1208,5180968.469854864
1209,4602958.0165327
1210,3971561.906626906
1211,5327211.2201663265
1212,3726017.2745072017
1213,4733976.327566235
1214,4064448.75106334
1215,4269114.531810889
1216,4109325.618663884
1217,4082001.848306911
1218,4127221.887760333
1219,4545994.26346594
1220,4509775.546560202
1221,4504487.666090595
1222,4228565.716420473
1223,4940946.045011056
1224,4503057.310720529
1225,4580360.351232468
1226,4271725.240851342
1227,6023556.49161371
1228,3980142.120313917
1229,4242017.5759498235
1230,4424327.025073818
1231,4466074.195869644
1232,3651605.3836605786
1233,4743703.806219702
1234,4585169.059666497
1235,3830594.5275109415
1236,4280406.072993666
1237,3376846.0706177773
1238,4144062.613166727
1239,5121699.262252264
1240,4202769.658373349
1241,3919344.7117431937
1242,5429695.230908099
1243,4226837.059581391
1244,4312518.9664453445
1245,4324539.838479536
1246,3421137.8014322566
1247,4648371.770169116
1248,3403514.44498481
1249,4159501.8840526007
1250,4741078.926285801
1251,4170049.3470454146
1252,4224699.887585317
1253,4845174.031059824
1254,4411307.84385604
1255,3805446.374234872
1256,4338837.760206873
1257,4069502.139616647
1258,5507826.998836321
1259,4007410.3618724947
1260,4094991.4077038234
1261,4750607.6683022585
1262,4319446.703659112
1263,3674513.4700576025
1264,4446945.221623179
1265,4419797.116078484
1266,3802831.5202191323
1267,4709248.834638779
1268,4386581.692657195
1269,4330579.967958214
1270,3857851.3520575496
1271,5233356.664503569
1272,4725435.340419804
1273,3488207.6262861514
1274,3701362.5993529693
1275,4996231.878947199
1276,3483177.440738795
1277,3659923.770466129
1278,4139124.297578862
1279,3418021.5223888573
1280,4102395.778447999
1281,3925829.1074432638
1282,4325836.85794143
1283,3784029.4955330016
1284,4606929.340825359
1285,4304059.693684625
1286,3738150.9784969776
1287,4189494.5081892125
1288,4259894.742395415
1289,3828442.9424458235
1290,4028668.9275466325
1291,3949691.95084777
1292,6263709.835466396
1293,4827547.240066574
1294,4397999.669231986
1295,4126229.7760044956
1296,4557324.348269912
1297,4545756.66300346
1298,4223099.373950124
1299,3900348.5869354866
1300,4146831.924872653
1301,3343704.8461411707
1302,4293701.698186874
1303,4279811.524748012
1304,4537965.172173233
1305,4215158.629299048
1306,4792101.459231007
1307,4315016.583058409
1308,5708361.864609654
1309,4093783.3265378964
1310,4374451.964907763
1311,4143168.039837788
1312,3792274.194204672
1313,3693244.3483741367
1314,4445090.595809154
1315,4440173.904834068
1316,4549808.363455932
1317,4394456.248565911
1318,4410405.243667838
1319,4690284.9605145855
1320,4642507.639755326
1321,4164497.1958889845
1322,4473985.724094428
1323,3968518.761976533
1324,5310011.878993556
1325,3806242.159347363
1326,4126966.5092789545
1327,4798410.670878454
1328,4529889.889022601
1329,4270743.984856038
1330,4928146.177797809
